時間戳記,姓名,年齡,性別,家庭台語背景,臺語程度（口語）,臺語程度（書面）,聲音判斷依據（開放題）,1_呈現順序,1_回答結果,1_選項文字,1_回答時間毫秒,2_呈現順序,2_回答結果,2_選項文字,2_回答時間毫秒,3_呈現順序,3_回答結果,3_選項文字,3_回答時間毫秒,4_呈現順序,4_回答結果,4_選項文字,4_回答時間毫秒,5_呈現順序,5_回答結果,5_選項文字,5_回答時間毫秒,6_呈現順序,6_回答結果,6_選項文字,6_回答時間毫秒,7_呈現順序,7_回答結果,7_選項文字,7_回答時間毫秒,8_呈現順序,8_回答結果,8_選項文字,8_回答時間毫秒,9_呈現順序,9_回答結果,9_選項文字,9_回答時間毫秒,10_呈現順序,10_回答結果,10_選項文字,10_回答時間毫秒,11_呈現順序,11_回答結果,11_選項文字,11_回答時間毫秒,12_呈現順序,12_回答結果,12_選項文字,12_回答時間毫秒,13_呈現順序,13_回答結果,13_選項文字,13_回答時間毫秒,14_呈現順序,14_回答結果,14_選項文字,14_回答時間毫秒,15_呈現順序,15_回答結果,15_選項文字,15_回答時間毫秒,16_呈現順序,16_回答結果,16_選項文字,16_回答時間毫秒,17_呈現順序,17_回答結果,17_選項文字,17_回答時間毫秒,18_呈現順序,18_回答結果,18_選項文字,18_回答時間毫秒,19_呈現順序,19_回答結果,19_選項文字,19_回答時間毫秒,20_呈現順序,20_回答結果,20_選項文字,20_回答時間毫秒,21_呈現順序,21_回答結果,21_選項文字,21_回答時間毫秒,22_呈現順序,22_回答結果,22_選項文字,22_回答時間毫秒,23_呈現順序,23_回答結果,23_選項文字,23_回答時間毫秒,24_呈現順序,24_回答結果,24_選項文字,24_回答時間毫秒,25_呈現順序,25_回答結果,25_選項文字,25_回答時間毫秒,26_呈現順序,26_回答結果,26_選項文字,26_回答時間毫秒,27_呈現順序,27_回答結果,27_選項文字,27_回答時間毫秒,28_呈現順序,28_回答結果,28_選項文字,28_回答時間毫秒,29_呈現順序,29_回答結果,29_選項文字,29_回答時間毫秒,30_呈現順序,30_回答結果,30_選項文字,30_回答時間毫秒
2026/3/29,,65歲以上,女,家裡以台語為主要語言，從小聽與說,對話流利,有大概學過讀寫台語文，但不常實際使用,,9,1,1,1480,3,1,1,19832,6,1,1,706,18,1,1,678,13,1,1,4422,4,1,1,751,30,1,1,306,11,1,1,42500,12,1,1,561,10,1,1,1456,28,3,3,452,7,1,1,34757,27,1,1,1141,14,4,4,10334,2,1,1,2250,5,5,5,2544,20,3,3,12753,25,3,3,2135,29,3,3,11127,16,2,2,25276,22,5,5,591,24,5,5,462,1,5,5,19758,8,5,5,411,15,3,3,2066,17,5,5,1212,19,5,5,7703,23,5,5,57,26,3,3,1976,21,5,5,1355
2026/3/29,,65歲以上,女,家裡以台語為主要語言，從小聽與說,對話流利,完全沒學過如何書寫/閱讀台語,,1,2,2,3101,3,1,1,1818,18,1,1,69,5,1,1,2143,13,1,1,10892,8,1,1,131,7,1,1,1752,30,1,1,251,20,1,1,1013,4,1,1,4319,27,1,1,314,26,1,1,85,14,1,1,723,2,3,3,7949,10,4,4,589,6,1,1,1381,17,4,4,4542,11,4,4,2137,15,1,1,35,25,1,1,2624,28,5,5,1159,19,5,5,570,21,5,5,15430,16,4,4,5902,12,4,4,271,22,5,5,469,29,5,5,17,24,5,5,905,9,4,4,2041,23,5,5,831
2026/3/29,,36–45,女,家裡以台語為主要語言，從小聽與說,對話流利,有大概學過讀寫台語文，但不常實際使用,"A偏向跟
B偏向和
前者注重事實實際發生狀態
後者強調當下或動作比較主動性",19,1,1,6005,23,1,1,670,22,1,1,4800,24,1,1,824,30,1,1,1804,12,5,5,3473,29,3,3,601,8,5,5,9893,1,1,1,20190,5,1,1,194,10,1,1,584,26,1,1,942,28,5,5,581,3,3,3,9571,16,5,5,600,4,3,3,9606,27,5,5,729,2,5,5,12009,18,1,1,166757,17,1,1,1317,7,5,5,725,9,5,5,717,25,5,5,722,11,5,5,697,21,5,5,782,15,5,5,1011,6,5,5,1254,13,5,5,7627,14,5,5,1040,20,5,5,350
2026/3/29,,36–45,女,家裡不太講台語，長大後才學會,對話流利,有大概學過讀寫台語文，但不常實際使用,有些責備或是負面意涵我就會偏向選A,22,3,3,508,2,3,3,42385,1,3,3,65021,4,3,3,18033,25,3,3,483,10,3,3,65,7,3,3,148,17,3,3,194,26,3,3,707,14,3,3,521,23,2,2,1772,9,4,4,2413,13,4,4,978,28,2,2,314,21,3,3,127,20,3,3,485,30,3,3,22495,5,5,5,707,15,3,3,92,11,3,3,668,16,3,3,477,29,4,4,52,6,5,5,475,27,3,3,61,12,5,5,171,3,3,3,22403,18,3,3,198,24,3,3,787,8,5,5,259,19,5,5,1242
2026/3/29,,26–35,男,家裡以台語為主要語言，從小聽與說,對話流利,完全沒學過如何書寫/閱讀台語,A是春嬌對志明講，B是春嬌以及志明講。依照後面語境判斷兩者哪個較合理 (如「他」的單複數),14,1,1,624,27,1,1,1965,1,1,1,123581,17,1,1,2420,25,1,1,11038,28,3,3,1138,20,1,1,11208,22,1,1,1517,10,1,1,1822,24,1,1,2400,21,1,1,1389,18,1,1,1344,3,1,1,2199,5,1,1,1543,2,1,1,2456,15,1,1,4444,8,1,1,1143,12,5,5,4139,9,3,3,2752,4,3,3,43038,13,1,1,3541,26,3,3,6382,7,3,3,4803,11,1,1,707,29,5,5,5924,6,5,5,2151,19,5,5,1828,23,5,5,10833,30,5,5,1500,16,3,3,2225
2026/3/29,,26–35,男,在家聽得懂台語，但不會說,可溝通，但不順暢,完全沒學過如何書寫/閱讀台語,聽起來的感覺，很多好像都是那個「嘎」（跟）的語調讓我覺得有差異,3,3,3,984,28,3,3,688,18,3,3,798,5,3,3,717,10,5,5,106,16,4,4,1029,1,5,5,582,7,1,1,1979,11,5,5,3210,22,5,5,248,12,3,3,7975,4,4,4,1377,19,4,4,1225,24,3,3,203,13,4,4,91,30,2,2,338,20,3,3,648,27,5,5,535,15,4,4,1701,2,5,5,525,21,2,2,97,26,3,3,650,6,5,5,2236,23,5,5,4370,17,3,3,393,29,5,5,390,14,4,4,774,8,4,4,494,9,4,4,1746,25,1,1,1235
2026/3/29,,36–45,男,家裡以台語為主要語言，從小聽與說,可溝通，但不順暢,完全沒學過如何書寫/閱讀台語,,18,4,4,847,21,5,5,1060,26,2,2,945,30,2,2,641,13,4,4,613,27,2,2,1163,29,2,2,1382,4,3,3,495,11,2,2,1422,16,2,2,1077,19,2,2,1342,25,2,2,716,10,3,3,644,8,2,2,261,2,1,1,916,15,2,2,1182,28,2,2,1440,20,5,5,847,24,4,4,913,5,3,3,485,3,2,2,486,22,3,3,288,23,2,2,3379,9,5,5,369,12,2,2,100,6,3,3,1119,7,4,4,633,17,2,2,878,1,1,1,1987,14,5,5,647
2026/3/29,,36–45,男,家裡以台語為主要語言，從小聽與說,可溝通，但不順暢,有大概學過讀寫台語文，但不常實際使用,,17,4,4,20294,16,4,4,14882,21,4,4,395,5,3,3,1238,25,4,4,373,14,4,4,185,26,4,4,668,30,4,4,603,15,4,4,35121,12,3,3,13837,20,5,5,410,3,4,4,11312,22,4,4,1450,18,4,4,844,4,4,4,7995,13,3,3,1199,29,4,4,588,11,4,4,1556,7,3,3,1792,10,3,3,4339,23,4,4,8351,27,4,4,304,24,4,4,702,8,5,5,424,9,4,4,2519,1,5,5,12449,2,5,5,416,6,4,4,524,19,4,4,578,28,4,4,145
2026/3/29,,56–65,女,家裡以台語為主要語言，從小聽與說,對話流利,書寫/閱讀台語文無礙,後面有條件的（事或物）都用共，比較限制在兩人間的關係用ka,22,1,1,12281,13,1,1,4121,12,1,1,337,6,1,1,1854,5,1,1,6361,11,1,1,3671,2,1,1,4852,25,5,5,2299,21,1,1,1518,24,1,1,13798,23,5,5,3303,28,1,1,387,27,5,5,275,26,5,5,600,30,5,5,529,1,1,1,21775,15,1,1,3910,19,5,5,312,7,1,1,10821,16,1,1,11250,17,5,5,659,10,5,5,1058,14,5,5,424,8,5,5,1759,9,5,5,849,4,5,5,298,29,5,5,1113,18,1,1,5322,3,5,5,7339,20,5,5,290
2026/3/29,,26–35,男,家裡以台語為主要語言，從小聽與說,對話流利,書寫/閱讀台語文無礙,兩可情形往往是ab樹狀分析不同（導致意思也不同）且都成立,30,1,1,1767,16,1,1,4574,10,1,1,969,2,1,1,282,15,1,1,765,13,3,3,3422,8,1,1,29187,5,1,1,275,20,3,3,466,27,3,3,10226,7,1,1,12951,12,3,3,547,26,3,3,1008,3,2,2,8632,24,3,3,2628,11,3,3,627,21,3,3,1051,19,3,3,936,4,2,2,581,22,3,3,575,1,3,3,12105,28,5,5,564,17,5,5,614,14,5,5,501,29,5,5,575,6,5,5,432,9,5,5,13889,18,5,5,15670,25,5,5,599,23,4,4,36844
2026/3/29,,36–45,女,家裡以台語為主要語言，從小聽與說,對話流利,書寫/閱讀台語文無礙,,10,2,2,13365,18,2,2,6219,20,3,3,24,16,1,1,72,22,1,1,17763,19,3,3,1477,1,1,1,2940,21,3,3,9303,14,1,1,1491,30,3,3,504,8,3,3,1004,5,3,3,1628,9,1,1,758,28,3,3,1620,2,2,2,26896,13,3,3,378,23,3,3,1916,24,5,5,1877,26,3,3,2395,11,1,1,5500,27,3,3,1015,25,3,3,996,7,3,3,25747,29,3,3,10881,3,3,3,12369,6,5,5,4705,15,3,3,6868,17,5,5,250,4,5,5,1906,12,4,4,23139
2026/3/29,,36–45,女,在家聽得懂台語，但不會說,可溝通，但不順暢,有大概學過讀寫台語文，但不常實際使用,我會依照後面的語句來決定前面的La是指向某人講話或是和某人講話,27,1,1,15003,19,1,1,422,9,2,2,642,7,1,1,570,29,1,1,923,25,3,3,77,17,1,1,1527,21,1,1,780,14,1,1,1047,6,2,2,1005,3,1,1,840,4,1,1,504,30,5,5,871,11,2,2,202,5,4,4,12411,2,1,1,1701,10,3,3,1667,12,3,3,776,1,1,1,33070,22,2,2,2188,24,5,5,536,13,5,5,739,18,4,4,227,16,5,5,3478,26,5,5,670,20,5,5,1470,8,3,3,530,15,4,4,48,23,5,5,1472,28,4,4,1990
2026/3/29,,36–45,女,在家聽得懂台語，但不會說,可溝通，但不順暢,完全沒學過如何書寫/閱讀台語,感覺長輩對話或是看電視這個語氣,13,2,2,422,11,4,4,1817,26,1,1,519,8,3,3,438,9,2,2,827,20,1,1,481,1,4,4,636,22,4,4,387,12,4,4,728,28,1,1,538,6,4,4,784,19,2,2,625,10,4,4,406,25,1,1,372,7,2,2,666,4,5,5,1300,21,3,3,1737,2,4,4,574,5,2,2,799,3,2,2,328,29,3,3,1318,30,5,5,409,27,5,5,422,18,5,5,419,24,5,5,432,14,5,5,407,15,5,5,636,17,5,5,413,16,4,4,399,23,5,5,702
2026/3/29,,18–25,男,家裡不太講台語，長大後才學會,可溝通，但不順暢,有大概學過讀寫台語文，但不常實際使用,,5,5,5,2386,7,5,5,553,21,1,1,279,14,5,5,1994,1,1,1,7640,27,1,1,2069,2,1,1,1001,30,5,5,302,9,5,5,214,11,5,5,350,25,1,1,5294,29,5,5,413,10,5,5,486,12,5,5,4351,4,5,5,1400,18,5,5,101,17,5,5,223,13,1,1,859,15,5,5,452,6,5,5,735,28,5,5,391,8,5,5,142,23,5,5,737,22,5,5,506,16,5,5,20671,24,5,5,261,3,5,5,9334,26,5,5,3407,19,5,5,386,20,5,5,417
2026/3/29,,36–45,女,在家聽得懂台語，但不會說,聽得懂，但不太會說,完全沒學過如何書寫/閱讀台語,,11,1,1,752,1,4,4,20071,24,1,1,527,28,2,2,8635,16,3,3,2902,12,1,1,661,25,3,3,33811,27,3,3,8511,10,3,3,989,29,2,2,499,22,4,4,10948,18,4,4,81,21,2,2,8531,15,3,3,1737,13,1,1,3002,7,3,3,7718,2,1,1,3158,9,1,1,9154,6,2,2,3729,5,2,2,16180,14,3,3,20392,23,2,2,4400,20,3,3,19945,30,3,3,6183,26,1,1,10530,17,4,4,7031,4,4,4,9130,3,5,5,601,8,4,4,7228,19,3,3,9456
2026/3/29,,36–45,男,家裡以台語為主要語言，從小聽與說,對話流利,書寫/閱讀台語文無礙,,28,1,1,466,18,1,1,1127,13,1,1,513,30,1,1,448,21,3,3,928,27,1,1,406,17,1,1,1714,22,1,1,491,23,1,1,589,6,1,1,988,19,3,3,3363,7,1,1,240,10,1,1,2026,25,1,1,449,4,1,1,4547,2,1,1,980,26,3,3,489,14,3,3,188,16,3,3,1171,24,3,3,234,5,3,3,535,12,5,5,383,9,3,3,575,15,3,3,633,29,3,3,524,20,5,5,201,1,4,4,3093,8,3,3,591,3,5,5,131,11,1,1,450
2026/3/29,,18–25,女,在家聽得懂台語，但不會說,可溝通，但不順暢,有大概學過讀寫台語文，但不常實際使用,,27,4,4,8103,11,5,5,1069,24,4,4,5203,4,1,1,11196,26,4,4,22,29,4,4,255,30,3,3,4272,28,3,3,419,21,3,3,503,18,2,2,385,6,4,4,879,22,3,3,409,19,4,4,379,23,4,4,3156,10,4,4,3069,13,2,2,3006,17,5,5,501,20,3,3,9617,2,4,4,7162,8,4,4,5562,3,4,4,79,25,4,4,56,7,5,5,82,15,5,5,1474,14,5,5,214,16,5,5,471,12,5,5,44,9,3,3,4954,5,5,5,186,1,1,1,3523
2026/3/29,,56–65,男,家裡以台語為主要語言，從小聽與說,對話流利,書寫/閱讀台語文無礙,"和個人有關
和雙方有關係佮",27,1,1,689,15,1,1,938,14,1,1,1642,20,1,1,873,12,3,3,951,5,1,1,921,26,1,1,940,4,1,1,1051,30,1,1,855,22,1,1,714,21,1,1,1321,1,1,1,61232,24,3,3,3080,25,3,3,588,3,5,5,16324,2,1,1,9415,13,3,3,1197,9,3,3,2277,16,3,3,857,28,3,3,938,18,5,5,3702,23,5,5,762,11,3,3,2296,29,5,5,752,8,5,5,24795,10,5,5,12,7,1,1,47291,19,1,1,836,17,5,5,781,6,5,5,1175
2026/3/29,,46–55,女,在家聽得懂台語，但不會說,可溝通，但不順暢,有大概學過讀寫台語文，但不常實際使用,AB有時通用，有時A會特定用在幫忙的時候，例春嬌幫志明做某事。,24,1,1,1766,17,3,3,226,28,2,2,6823,3,3,3,189069,4,4,4,186446,11,5,5,8444,23,3,3,607,8,5,5,4682,29,3,3,102,12,4,4,13239,5,5,5,464,18,3,3,669,7,5,5,656,10,4,4,144232,2,5,5,136,19,3,3,1446,1,3,3,195232,26,3,3,482,16,3,3,507,27,3,3,572,22,3,3,6556,14,5,5,5499,21,3,3,457,6,3,3,180774,15,5,5,54,20,5,5,1172,30,5,5,1646,9,3,3,154161,25,5,5,161,13,3,3,3746
2026/3/29,,46–55,男,家裡不太講台語，長大後才學會,可溝通，但不順暢,完全沒學過如何書寫/閱讀台語,"A的語氣比較像幫忙
B的語氣比較像和、一起",8,2,2,10093,5,2,2,13342,18,2,2,1155,12,2,2,7736,13,3,3,17503,23,2,2,8363,17,3,3,15066,6,2,2,13625,9,2,2,5579,28,3,3,16231,29,4,4,2100,14,4,4,7847,1,2,2,21964,11,2,2,8011,22,4,4,18944,10,4,4,37577,16,4,4,11474,25,4,4,213,30,3,3,1107,27,3,3,7828,3,2,2,10711,19,4,4,5093,2,4,4,11932,21,4,4,29,7,2,2,1973,24,4,4,411,26,4,4,1944,4,2,2,11865,15,4,4,1706,20,4,4,199
2026/3/29,,18–25,女,家裡以台語為主要語言，從小聽與說,對話流利,有大概學過讀寫台語文，但不常實際使用,"三聲的ka像是中文的跟 春嬌跟志明說什麼什麼 春嬌說 志明聽 像是雙方談話中的第一句
我跟你說喔：……………… 的感覺
依照語境不同 有上對下的感覺
-
一聲的ka像是春嬌跟志明在談話 雙方有來有往的對談 更有一起的感覺",23,1,1,386,10,4,4,193,9,3,3,5738,3,5,5,2507,5,2,2,2193,1,5,5,1076,26,2,2,296,15,2,2,12,16,4,4,381,18,2,2,884,24,2,2,448,19,2,2,410,2,2,2,3429,21,2,2,226,8,4,4,119,20,3,3,8906,14,2,2,2557,13,3,3,486,11,2,2,593,6,4,4,528,7,2,2,727,30,4,4,376,22,3,3,3770,4,5,5,1137,12,1,1,694,27,4,4,343,17,2,2,710,29,4,4,149,28,4,4,994,25,2,2,382
2026/3/29,,26–35,女,家裡以台語為主要語言，從小聽與說,對話流利,完全沒學過如何書寫/閱讀台語,"混在一起一時無法分辨差在哪裡
是個有趣的聲音問卷",29,1,1,774,14,1,1,512,13,1,1,1318,3,1,1,1001,2,2,2,4996,15,3,3,6844,5,1,1,756,30,1,1,594,20,1,1,2114,26,1,1,2158,12,5,5,451,28,4,4,1316,25,5,5,4460,6,1,1,2457,21,3,3,1198,24,5,5,62,27,1,1,378,22,5,5,1595,19,1,1,3203,1,3,3,28536,11,2,2,1399,10,5,5,437,23,3,3,1860,4,5,5,1175,7,5,5,234,17,5,5,475,9,5,5,730,16,5,5,441,8,5,5,1671,18,5,5,918
2026/3/29,,26–35,女,在家聽得懂台語，但不會說,可溝通，但不順暢,完全沒學過如何書寫/閱讀台語,感覺Ka不同音調的差異，是有主動性的差異，例如：讓..去做，或是...主動去做...，另一個是「一起做...」的語感差異。,7,2,2,4124,27,4,4,1062,9,4,4,1093,28,2,2,653,4,2,2,133,14,2,2,868,1,2,2,16348,22,4,4,770,18,4,4,481,15,2,2,531,6,2,2,4962,26,2,2,174,23,2,2,366,10,2,2,399,20,2,2,1266,25,4,4,802,24,4,4,745,3,4,4,1196,12,4,4,1152,16,4,4,595,13,4,4,1840,21,4,4,766,17,2,2,22460,2,4,4,3089,30,4,4,1189,11,4,4,1139,5,4,4,958,29,3,3,5651,19,4,4,709,8,4,4,2779
2026/3/29,,18–25,男,家裡以台語為主要語言，從小聽與說,對話流利,書寫/閱讀台語文無礙,"A 選項 ê「ka」音調較低，我會感覺伊 teh 講「共」這 ê 字。B 選項音調較懸，聽起來較像「佮」這 ê 字。
所以若是句意是「春嬌對志明…」，我會選 A；若是彼句 ê「春嬌和志明…」，我就會選 B。",12,2,2,1382,15,2,2,1088,14,2,2,576,26,3,3,571,13,2,2,805,30,2,2,469,24,2,2,10056,23,3,3,3566,17,3,3,1005,19,3,3,6653,20,2,2,6334,9,3,3,773,2,4,4,836,18,3,3,1243,5,3,3,34114,21,2,2,1406,3,4,4,867,4,4,4,8613,10,3,3,1130,7,3,3,32518,22,3,3,549,25,3,3,608,11,4,4,1948,1,4,4,7786,8,3,3,705,16,3,3,2970,6,4,4,2206,29,4,4,11511,28,4,4,447,27,3,3,10614
2026/3/29,,26–35,男,家裡以台語為主要語言，從小聽與說,對話流利,有大概學過讀寫台語文，但不常實際使用,"A比較是 春嬌對志明說什麼什麼
B是春嬌和志明
所以根據上下文可能都可以",12,2,2,576,15,2,2,30,18,2,2,79,17,2,2,205,27,2,2,401,5,3,3,7105,11,1,1,741,1,1,1,4131,26,3,3,623,13,2,2,559,24,2,2,274,9,3,3,1791,25,3,3,241,7,3,3,1273,8,2,2,514,21,2,2,126,16,4,4,2820,3,4,4,749,20,3,3,11,2,4,4,4005,6,3,3,41,10,4,4,1291,22,4,4,620,30,5,5,200,28,5,5,67,14,5,5,328,23,5,5,1560,4,5,5,783,19,5,5,323,29,4,4,30
2026/3/29,,26–35,女,家裡以台語為主要語言，從小聽與說,可溝通，但不順暢,完全沒學過如何書寫/閱讀台語,,15,2,2,887,28,2,2,819,21,2,2,2824,18,1,1,755,2,1,1,587,19,3,3,3843,5,1,1,538,14,2,2,252,3,1,1,722,7,1,1,1396,25,2,2,6132,26,3,3,323,11,3,3,17016,29,3,3,26,8,1,1,23650,22,2,2,8755,9,1,1,3770,12,4,4,1294,6,1,1,378,23,2,2,3913,16,3,3,6321,30,3,3,461,17,3,3,560,20,5,5,645,1,5,5,19258,24,4,4,728,4,5,5,160,27,4,4,3674,10,4,4,4090,13,5,5,87
2026/3/29,,26–35,女,在家聽得懂台語，但不會說,可溝通，但不順暢,書寫/閱讀台語文無礙,,13,4,4,8242,2,4,4,371187,7,2,2,33691,25,4,4,493,10,4,4,304681,15,2,2,637,4,4,4,360401,19,4,4,106,21,4,4,34427,29,2,2,20295,14,4,4,4835,30,2,2,1050,1,4,4,407129,12,2,2,273626,24,2,2,8278,9,2,2,312017,11,4,4,280469,18,4,4,705,28,2,2,704,6,2,2,48386,22,4,4,227,23,4,4,489,5,4,4,355093,16,4,4,653,27,4,4,546,20,4,4,89,26,4,4,1652,3,4,4,363340,8,4,4,317298,17,3,3,11949
2026/3/29,,46–55,女,家裡以台語為主要語言，從小聽與說,對話流利,書寫/閱讀台語文無礙,根據情境判斷是春嬌佮志明二人的對話， 抑是第三者敍述。,5,1,1,12147,12,1,1,1290,26,3,3,8022,27,3,3,3314,2,1,1,878,1,2,2,43665,23,1,1,587,21,3,3,12200,13,1,1,1043,3,1,1,888,10,3,3,36717,6,2,2,20271,22,2,2,12994,18,1,1,2010,14,2,2,14568,15,3,3,1834,29,5,5,5159,8,2,2,33035,16,3,3,1494,19,3,3,1565,24,3,3,2633,11,3,3,5824,28,5,5,2011,30,5,5,1205,25,4,4,29003,7,5,5,2705,20,3,3,30466,4,5,5,1307,17,3,3,5856,9,3,3,12816
2026/3/29,,26–35,男,在家聽得懂台語，但不會說,可溝通，但不順暢,有大概學過讀寫台語文，但不常實際使用,我的依據主要來自父母和同儕教我的台語中累積出來的。對於兩者的差別，能用聲音的高低來分。在我的感受中，之所以會有A/B的差別是因為有些狀況中，兩者之中會有一者叫為合理，而這種合理是經驗中的合理，是相信所構成的合理。 ,23,1,1,456,28,5,5,785,5,5,5,1079,26,1,1,517,17,5,5,613,15,1,1,4240,14,1,1,468,3,5,5,18556,13,5,5,529,16,5,5,748,22,5,5,519,25,1,1,697,24,1,1,2554,6,1,1,424,12,3,3,1105,4,1,1,493,18,5,5,418,9,5,5,82446,2,5,5,115272,30,5,5,808,11,5,5,583,27,5,5,15985,10,1,1,8397,29,5,5,43,21,5,5,718,8,5,5,531,1,5,5,47538,7,5,5,782,20,5,5,504,19,5,5,394
2026/3/29,,26–35,男,家裡以台語為主要語言，從小聽與說,對話流利,有大概學過讀寫台語文，但不常實際使用,ka7似有較強的使役性質（有意向要求他人做事），ka1更多強調連接詞雙方共同參與（同樣在對話中、A向B的對話）。有時依句意不同，兩者皆可成立（A用語句S來指使B做事／A和B討論到語句S）。,17,5,5,679,26,5,5,392,29,5,5,381,12,5,5,8155,1,1,1,9112,5,1,1,13267,4,3,3,8330,9,4,4,9069,6,2,2,7594,23,3,3,9552,13,3,3,398,16,4,4,4027,11,5,5,3222,28,5,5,3480,10,2,2,520,19,3,3,397,22,4,4,2927,8,5,5,3786,14,5,5,430,27,3,3,3005,7,5,5,573,18,5,5,7122,30,5,5,538,20,5,5,458,3,5,5,461,24,5,5,430,21,5,5,383,15,5,5,4301,2,5,5,7636,25,1,1,367
2026/3/29,,26–35,女,家裡不太講台語，長大後才學會,聽得懂，但不太會說,完全沒學過如何書寫/閱讀台語,"我好像都喜歡念比較高的ｋａ
但有時候會覺得兩個聽起來都滿順的orz",29,3,3,519,7,5,5,310,21,4,4,395,1,4,4,690,25,4,4,762,6,5,5,294,27,4,4,483,9,5,5,487,19,4,4,403,22,4,4,300,14,4,4,388,2,4,4,287,24,2,2,470,16,4,4,442,15,4,4,459,8,5,5,575,20,4,4,607,18,4,4,1177,10,5,5,523,23,4,4,1103,26,4,4,418,11,5,5,650,17,4,4,450,13,2,2,1323,28,3,3,4887,12,5,5,659,5,3,3,1187,30,3,3,468,3,3,3,802,4,3,3,2122
2026/3/29,,26–35,女,在家聽得懂台語，但不會說,聽得懂，但不太會說,有大概學過讀寫台語文，但不常實際使用,"感覺是""春嬌對志明...""或是""春嬌和志明...""的差異",10,2,2,1248,13,2,2,672,28,3,3,1114,22,3,3,3132,4,2,2,1076,23,3,3,1358,27,2,2,731,21,3,3,1780,26,3,3,879,9,3,3,2007,14,2,2,1400,2,3,3,22323,19,2,2,8116,15,3,3,3440,1,4,4,1987,20,4,4,5568,30,2,2,631,7,3,3,20848,11,3,3,1160,6,4,4,484,5,3,3,1368,16,4,4,529,3,3,3,1416,8,4,4,459,12,4,4,529,29,4,4,1043,17,4,4,1479,25,4,4,3513,24,4,4,4285,18,3,3,492
2026/3/29,,26–35,女,在家聽得懂台語，但不會說,可溝通，但不順暢,完全沒學過如何書寫/閱讀台語,"左邊比較是「說」、「和」
右邊有可能會有「說」、「教」",19,3,3,419,14,3,3,364,26,3,3,375,7,3,3,299,29,2,2,453,9,3,3,2726,5,3,3,614,18,3,3,418,16,3,3,291,3,1,1,2606,28,3,3,683,4,3,3,672,27,3,3,421,2,3,3,6913,11,3,3,384,25,3,3,401,10,1,1,631,21,3,3,316,13,3,3,484,23,2,2,4244,6,3,3,543,12,4,4,2732,30,3,3,227,1,5,5,1814,17,4,4,664,22,5,5,574,8,5,5,2801,15,4,4,940,24,4,4,400,20,5,5,518
2026/3/29,,36–45,男,家裡以台語為主要語言，從小聽與說,對話流利,有大概學過讀寫台語文，但不常實際使用,對誰說與跟誰說來區隔,10,1,1,801,22,1,1,499,13,1,1,1149,4,1,1,977,3,1,1,1633,30,1,1,11,24,1,1,504,12,1,1,6473,28,3,3,1044,9,1,1,215,5,5,5,3067,23,1,1,220,26,5,5,798,8,1,1,1059,6,5,5,6620,19,1,1,2768,14,3,3,1186,16,1,1,432,15,1,1,784,27,5,5,133,29,3,3,790,20,5,5,647,7,5,5,713,21,5,5,652,1,5,5,5738,18,5,5,174,25,5,5,509,17,5,5,20,11,5,5,1290,2,5,5,8468
2026/3/29,,18–25,女,家裡以台語為主要語言，從小聽與說,對話流利,有大概學過讀寫台語文，但不常實際使用,,29,5,5,988,17,5,5,854,8,1,1,1382,16,5,5,534,26,1,1,1207,14,1,1,705,4,1,1,534,21,5,5,515,30,5,5,1315,15,1,1,470,11,1,1,562,25,1,1,1009,9,5,5,709,13,1,1,18131,18,1,1,373,5,4,4,15980,20,1,1,602,22,1,1,189,3,1,1,1405,6,2,2,34589,10,5,5,23023,24,5,5,8895,27,1,1,883,12,5,5,1105,2,5,5,2253,7,4,4,34484,19,1,1,504,28,5,5,1138,23,5,5,586,1,5,5,1525
2026/3/29,,18–25,男,家裡以台語為主要語言，從小聽與說,可溝通，但不順暢,有大概學過讀寫台語文，但不常實際使用,全憑語感,21,3,3,1208,4,3,3,396,26,3,3,12214,29,4,4,699,6,5,5,3001,19,4,4,726,27,3,3,4893,18,4,4,463,13,2,2,847,1,4,4,42013,24,5,5,324,16,2,2,696,17,4,4,1159,10,5,5,446,8,4,4,2470,20,4,4,2672,25,5,5,269,2,4,4,1163,7,4,4,3145,12,2,2,6780,15,5,5,320,14,5,5,138,5,5,5,1446,22,5,5,703,23,5,5,456,30,5,5,220,9,4,4,636,28,2,2,4221,3,4,4,596,11,3,3,274
2026/3/29,,26–35,女,在家聽得懂台語，但不會說,聽得懂，但不太會說,完全沒學過如何書寫/閱讀台語,A比較平淡敘述，B比較強烈命令的感覺,12,3,3,475,22,4,4,230,7,5,5,2421,20,3,3,1561,28,2,2,447,3,1,1,10287,10,5,5,754,11,3,3,888,25,3,3,321,29,2,2,839,27,2,2,438,26,2,2,776,16,3,3,255,21,3,3,3359,13,3,3,4250,24,3,3,4022,17,4,4,528,30,1,1,178,19,4,4,1514,14,3,3,466,6,5,5,595,23,1,1,1238,8,3,3,6021,5,5,5,573,9,5,5,561,4,5,5,611,15,5,5,507,18,3,3,1323,2,5,5,10618,1,1,1,5449
